ID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Reference,Flaechengewicht (kg/m2),Density (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,GWPtotal (A1),GWPtotal (A1-A3),GWPtotal (A2),GWPtotal (A3),GWPtotal (A4),GWPtotal (A5),GWPtotal (B1),GWPtotal (B2),GWPtotal (B3),GWPtotal (B4),GWPtotal (B5),GWPtotal (B6),GWPtotal (B7),GWPtotal (C1),GWPtotal (C2),GWPtotal (C3),GWPtotal (C4),GWPbiogenic,GWPfossil,GWPtotal
0a4ea78f-16a8-404b-aa76-975e5069e7f5,MAGNA 3 D 65-150 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240190-CBA1-EN,1,pcs.,,,,,47.663,,,185.8224933,,3.539964,3.2118861,3.6400708,2.5889407,0.0,0.0,,,,914.4756781,0.0,0.0,1.5753439,12.3812049,0.2934915,8.4889692,1118.6094302,1127.5290733
6760ad7b-1996-4fa2-b986-158965d38298,MAGNA 3 D 65-40/60 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240163-CBA1-EN,1,pcs.,,,,,41.477,,,173.2373461,,3.1966241,3.1233016,3.1701661,2.5890461,0.0,0.0,,,,177.3627205,0.0,0.0,1.3629048,11.8280061,0.2582402,2.167776,373.6385104,376.1283555
0217528c-35f5-47e0-84e5-ef6fb9b411f6,MAGNA 3 D 80-100/120 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240191-CBA1-EN,1,pcs.,,,,,57.144,,,204.0382637,,4.067467,1.8349608,4.3597253,4.7543376,0.0,0.0,,,,672.0257207,0.0,0.0,1.8485078,13.3912856,0.3388193,6.1400769,900.057359,906.6590878
25c28a61-6ac7-4a5f-92f6-daf88269711b,MAGNA3 100-40/60 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20230074-CBC1-EN,1,pcs.,,,,,36.6,,,140.7872459,,2.1151379,0.0821126,2.2830677,4.0645477,,,,,,412.5709158,,0.0,0.9409147,8.3893121,0.2130466,1.2746855,569.2052147,571.446301
1a1a7fbd-a92e-4c1b-88bf-f8f65d0e335c,MAGNA3 100-80/100/120 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20230075-CBC1-EN,1,pcs.,,,,,37.23,,,140.7127358,,2.1268468,0.0820559,2.3213594,4.0644385,,,,,,817.0522058,,0.0,0.9582462,8.4527453,0.2167201,2.6166074,971.8204239,975.9873539
2096b4ad-e520-4bcc-a1ad-4d78b354a8ce,MAGNA3 40-120/150/180 (Stainless Steel),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20240015-CBA1-EN,1,pcs.,,,,,18.61,,,98.1,,4.11,1.18,1.43,2.42,0.0,0.0,,,,291.0,0.0,0.0,0.593,5.57,0.114,2.15953,402.725,404.517
a531d761-fe36-47ab-880e-712b12c9b3b1,MAGNA3 40-80/100 (Stainless Steel),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20240016-CBA1-EN,1,pcs.,,,,,19.22,,,98.5,,4.16,0.822,1.47,2.83,0.0,0.0,,,,190.0,0.0,0.0,0.601,5.58,0.116,1.14893,303.402,304.079
4b093d9d-14f3-4403-8fa6-099083a57c9e,MAGNA3 50-40/60/80/100/120 F (Stainless Steel) and MAGNA3 32-120 F (Stainless Steel),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240018-CBA3-EN,1,pcs.,,,,,20.55,,,105.0,,4.69,1.02,1.57,2.38,0.0,0.0,,,,109.0,0.0,0.0,0.642,5.73,0.12,0.55252,229.467,230.152
a35ffe19-d6bb-4607-b860-66351c5ea9c0,MAGNA3 65-150 (Stainless Steel),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240019-CBA1-EN,1,pcs.,,,,,26.3,,,155.1621252,,6.0630352,0.7365334,2.0853665,3.1757173,0.0,0.0,,,,914.4756781,0.0,0.0,0.8658117,6.5236479,0.1596561,7.2409972,1081.7365286,1089.2475713
1f385629-8c22-448c-ba07-8d4abac49a5b,MAGNA3 65-40/60 (Stainless Steel),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20240014-CBA1-EN,1,pcs.,,,,,23.17,,,117.0,,6.06,0.692,1.85,3.17,0.0,0.0,,,,177.0,0.0,0.0,0.76,6.25,0.142,0.92896,312.447,312.924
a713637f-6908-46cd-bd4c-96df53465bc0,MAGNA3 65-80/100/120 (Stainless Steel),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240017-CBA1-EN,1,pcs.,,,,,23.9,,,118.5065411,,6.1164352,0.6922858,1.9008686,3.1695927,0.0,0.0,,,,320.5546416,0.0,0.0,0.7850998,6.3166332,0.1463064,2.1624433,455.8517916,458.1884045
a263b9d9-b356-4bfe-82c4-e26fff10b82a,MAGNA3 80-100/120 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20230080-CBC1-EN,1,pcs.,,,,,32.3,,,127.6835422,,1.8715467,0.4985831,2.0151843,3.4180685,,,,,,835.2538638,,0.0,0.833567,7.7856781,0.1902921,2.6921035,975.3331359,979.5503258
cd20706c-8408-4334-8f2c-65fa2484dc0c,MAGNA3 D 40-80/100 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240165-CBA1-EN,1,pcs.,,,,,35.661,,,159.3010164,,2.8045294,3.1225636,2.7279494,2.4557667,0.0,0.0,,,,190.3801679,0.0,0.0,1.1664006,10.8252054,0.2256336,2.0586335,370.6650432,373.0092331
e56041d7-4bb8-4529-a477-e93feba56291,MAGNA3 D 50-40/60/80 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240168-CBA1-EN,1,pcs.,,,,,37.843,,,164.2205717,,2.9462464,3.1251506,2.8937943,2.3336845,0.0,0.0,,,,109.0211218,0.0,0.0,1.2440566,11.3199214,0.2387129,1.1849245,295.8677601,297.3432603
6df87c0f-ba78-4556-ae3d-1a15e8c718cb,MAGNA3 D 65-80/100/120 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240167-CBA1-EN,1,pcs.,,,,,42.927,,,176.7955699,,3.3020991,3.1233016,3.2804344,2.5890187,0.0,0.0,,,,320.5546416,0.0,0.0,1.4127006,11.9620116,0.2665031,3.396269,519.5463447,523.2862806
78c21523-9e8f-453a-8dac-8730439307f1,MAGNA3 D 80-40/60/80 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240166-CBA1-EN,1,pcs.,,,,,52.365,,,193.4443871,,3.8055249,1.7682262,3.9965569,4.7544363,0.0,0.0,,,,343.3351745,0.0,0.0,1.6844011,13.0743754,0.3115878,3.3352284,562.4374894,566.1746703
96cd2531-1d74-4b36-b0f4-74caad8d085d,MASTERBOARD®,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Calciumsilikat','DIN EN 15804+A2' / 'ISO 14025',CN,Etex Building Performance International,EPD-ETE-20230128-IBA2-EN,16.2,kg,,1078.0,,,,,,3.997,,0.7235,6.394,3.728,2.5,-2.36,0.0,,,,0.0,0.0,0.009593,0.6577,1.347,6.36e-05,1.1601694,16.0877842,16.9968566
0d1d1452-7492-4508-b634-5bd0cff7edd8,"MICROTHERM® Flexible panels range: (Semi-)Overstitched Panels, (Semi-)Quilted Panels, Slatted Panels, Aeroguard (>160 kg/m3) and Slimflex",'Dämmstoffe' / 'Siliziumdioxid-basiert' / 'Hydrophobe Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Etex Building Performance International,EPD-ETE-20230096-IBA1-EN,2.2,kg,2.2,220.0,0.01,,,,,,7.99251,,,,0.5579,,,,,,,,,0.02868,0.0,0.01338,0.0974656,8.43994,8.59247
eb8a572e-27af-4079-b605-2c5df9ddd498,MTL Hybrid Lock Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Antriebssysteme' / 'elektrisch','DIN EN 15804+A2' / 'ISO 14025',RER,dormakaba International Holding GmbH,EPD-DOR-20230249-CBA1-EN,1,pcs.,,,,,1.0,,,,6.321,,,0.009,0.686,,0.2613279,,,,,,0.0,0.003,0.095,0.0002732,0.044035,7.3225946,7.3756011
50968665-1e8f-42d5-953b-e100364dad60,Majrex 200 and Majpell 5,'Kunststoffe' / 'Dachbahnen' / 'Elastomer-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220185-CBA1-EN,1,qm,0.15,,0.001,,,,,,1.17013,,,0.00108,0.0504,,,,,,,,0.0,0.000909,0.375,0.0,0.0094125,1.588479,1.597519
67e0588b-76ec-4a7b-996e-e729c8a1c723,Manual Revolving Door KTV M,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20220169-CBA6-EN,4.84,qm,132.62,,2.2,,,,,,2714.889,,,5.605,38.524,,0.0,,,,,,0.0,2.69,75.573,4.461,2.927,2837.407,2841.742
a76e756d-faa9-434f-a336-cd3db8e35465,Marathon Premium®,'Holz' / 'Holzböden' / 'Mehrschichtig modulare Bodenbeläge','EN 15804+A2' / 'ISO 14025',NL,Unifloor B.V.,EPD-Unifloor-263-EN,1,qm,2.95,,0.008,,,,,2.21,,0.23,0.868,0.104,0.242,,,,,,,,0.0,0.0638,4.44,0.0179,2.4176836,5.7556,8.1757
03ed395a-bc7b-4287-9013-8ba3ac1a2900,Marble slab,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,52.0,,,,,,,,15.0462674,,,7.7518096,,,,,,,,,0.0171305,0.2415611,0.4028168,,0.0334665,23.3812476,23.4595854
cc74810a-364a-4f09-a2ce-ced9a193aa9a,Masonry Mortar - Standard Masonry Mortar,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Mauermörtel','DIN EN 15804+A2' / 'ISO 14025',DE,"Verband für Dämmsysteme, Putz und Mörtel e.V. (VDPM)",EPD-VDP-20230403-IBO1-DE,1,kg,,1500.0,,,,,,,0.0924,,,0.0115,0.0318,-0.0329,,,,,,,0.00028,0.00569,0.0,0.0151,0.0078449,0.11566,0.12387
1ebab79c-2c74-42ec-b023-a5c8f62a6066,Masonry Mortar - Thin-bed Mortar/Mortar With Special Properties,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Mauermörtel','DIN EN 15804+A2' / 'ISO 14025',DE,"Verband für Dämmsysteme, Putz und Mörtel e.V. (VDPM)",EPD-VDP-20230395-IBO1-DE,1,kg,,1300.0,,,,,,,0.484,,,0.0113,0.0615,-0.184,,,,,,,0.000322,0.00655,0.0,0.0174,0.0110759,0.385992,0.397072
49151a25-7935-49a4-beca-4422b158c405,Massive gypsum blocks according to DIN EN 12859 / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20220073-IAG1-DE,1,qm,84.0,850.0,0.08,,,,,,18.6299246,,,1.5648824,0.0,,,,,,,,0.0,0.5280983,101.9272465,0.0,0.4181633,123.3481052,122.6501518
b29d88ed-8621-4ece-9e2f-78af05cb3f0f,Mastic asphalt,'Mineralische Baustoffe' / 'Asphalt' / 'Gussassphalt','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2400.0,,,,,,,0.1191932,,,,0.0008917,,,,,,,,0.0006963,,,,-8.79e-05,0.1205436,0.1207811
c7381cc7-53b7-427e-9c0b-c9edc4152602,Mastic asphalt screed,'Mineralische Baustoffe' / 'Asphalt' / 'Gussassphalt','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2400.0,,,,,,,0.1455865,,,,,,,,,,,,,0.0045968,,0.0354898,0.0011715,0.1842057,0.1856732
b9aa9ecd-e541-4ec7-9f33-47b865286aa9,Medallion Door,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','DIN EN 15804+A2' / 'ISO 14025',EG,French Company for Metallic Industries,EPD-FRM-20210160-CBA1-EN,1,pcs.,,1.0,,,,73.046,,,255.74,,,21.7,4.61,,,,,,,,0.0,1.08,0.0,0.224,2.11797,281.593,283.354
d8f28c30-9229-44c0-b4ae-5a425c542d89,Medium Density Fibreboard (MDF),'Holz' / 'Holzwerkstoffe' / 'Holzfaserplatten','DIN EN 15804+A2' / 'ISO 14025',LU,Kronospan Luxembourg S.A.,EPD-KRO-20230159-CBA1-EN,1,m3,,716.7,0.014,,,,,,-781.1202266,,,26.7415319,93.7,,,,,,,,0.0294604,5.9628927,0.0,1040.0,6.4100239,374.1485881,385.3136585
b513a7f4-a689-4d5e-8efd-349fb25d21cb,Medium density fibreboard (German average),'Holz' / 'Holzwerkstoffe' / 'Holzfaserplatten','EN 15804+A2' / 'EN 16485',DE,Thünen-Institut für Holzforschung,,1,m3,,737.5,,,,,295.15,-963.0774171,-764.4005819,27.0501794,171.6266558,,5.9421859,,,,,,,,,0.9465207,1092.1754733,,-1087.4953631,657.7583792,334.663598
397c2798-c713-4fe1-9a9c-f597317e7998,"Medium density fibreboard (MDF), uncoated",'Holz' / 'Holzwerkstoffe' / 'Spanplatten','DIN EN 15804+A2' / 'ISO 14025',RER,"Sonae Arauco, S.A.",EPD-SON-20230518-IBA1-EN,1,m3,,800.0,,,,,,,-575.0031177,,,58.4340404,26.7180705,,,,,,,,0.0,8.2986798,1146.4694478,0.0,0.0,663.2508307,664.9171208
5383d573-9730-4786-9fe5-15d5fab0ec5c,Melamin resin foam,'Dämmstoffe' / 'Melaminharz' / 'Schaum','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,10.0,,,,,,,6.881497,,,,,,,,,,,,,0.0046454,2.1048779,,0.0631745,8.9265739,8.9910203
7eba0cf5-efd0-44c9-bc03-3b5cc304b5f7,Mesh Ceiling Membranes (1 mm),'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',IT,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220026-IBD2-EN,1,qm,4.05,4.05,0.001,,,,,,13.3938859,,,,,,,,,,,,0.0,0.0122475,0.0,0.0097977,-0.4905536,13.901292,13.4159311
9a0cee45-9e87-4ebd-ba21-9d47b65dd882,Mesh Ceiling Membranes (1.5 mm),'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',IT,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220022-IBD2-EN,1,qm,4.28,4.28,0.0015,,,,,,13.9196578,,,,,,,,,,,,0.0,0.012943,0.0,0.0103541,-0.7944318,14.7316749,13.9429549
f987073a-40b5-4a09-8c77-0a70368c137f,Meshes,'Metalle' / 'Stahl und Eisen' / 'Betonstahlmatten','EN 15804+A2' / 'ISO 14025',BE,RIVA Thy Marcinelle S.A.,EPD-RIVA Thy Marcinelle-300-EN,1,kg,,7850.0,,,,,,0.105,,0.0124,0.255,,,,,,,,,,0.0,0.00856,0.0,0.000532,0.0036847,0.37548,0.381492
eebfc74f-5651-4d43-a2aa-f04b66ff8a4c,"Metal Ceiling Membranes (0.5 mm, with acoustic fleece)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220027-IBD2-EN,1,qm,3.62,3.62,0.0005,,,,,,15.1119848,,,,,,,,,,,,0.0,0.0109471,0.0,0.0092475,-0.3252832,15.4491009,15.1321794
dc0557ec-f724-4b61-b25d-38665cbad37b,"Metal Ceiling Membranes (0.5 mm, without acoustic infill)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220031-IBD2-EN,1,qm,4.25,4.25,0.0005,,,,,,17.0342906,,,,,,,,,,,,0.0,0.0128523,0.0,0.0102815,-0.33238,17.3812044,17.0574244
edab317d-6e11-44ad-a679-7af509d3f565,"Metal Ceiling Membranes (0.6 mm, with acoustic fleece)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220025-IBD2-EN,1,qm,4.73,4.73,0.0006,,,,,,19.2978638,,,,,,,,,,,,0.0,0.0143039,0.0,0.0119375,-0.2622816,19.5761866,19.3241052
719759c9-a53d-46ca-ad3f-0f0efbde4d84,"Metal Ceiling Membranes (0.6 mm, without acoustic infill)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220030-IBD2-EN,1,qm,5.76,5.76,0.0006,,,,,,22.5440346,,,,,,,,,,,,0.0,0.0174186,0.0,0.0139345,-0.2631303,22.8274839,22.5753878
373b5e70-413e-4940-9896-eaa211456d62,"Metal Ceiling Membranes (0.7 mm, with acoustic fleece)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220024-IBD2-EN,1,qm,5.48,5.48,0.0007,,,,,,22.0727319,,,,,,,,,,,,0.0,0.0165719,0.0,0.0137494,-0.2239162,22.3156455,22.1030533
09f14961-a247-4cd8-94d9-71be817bab9b,"Metal Ceiling Membranes (0.7 mm, without acoustic infill)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220029-IBD2-EN,1,qm,6.7,6.7,0.0007,,,,,,25.9446128,,,,,,,,,,,,0.0,0.0202613,0.0,0.0162085,-0.2211249,26.1897649,25.9810826
e880811f-f90f-472c-8257-7ad04cceec5f,"Metal Ceiling Membranes (1 mm, with acoustic fleece)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220023-IBD2-EN,1,qm,7.81,7.81,0.001,,,,,,29.6251763,,,,,,,,,,,,0.0,0.023618,0.0,0.019384,-0.2174792,29.8720306,29.6681783
f184aab3-aa3c-434e-9728-4d5a8e5cdd14,"Metal Ceiling Membranes (1 mm, without acoustic infill)",'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','DIN EN 15804+A2' / 'ISO 14025',RER,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20220028-IBD2-EN,1,qm,9.85,9.85,0.001,,,,,,36.1554819,,,,,,,,,,,,0.0,0.0297871,0.0,0.023829,-0.2124222,36.4059641,36.2090979
57884fa3-a923-4803-9ee6-8d2250aaafe1,Metal waterstop,'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','EN 15804+A2' / 'ISO 14025',EU-27,an.kox GmbH,EPD-Kiwa-EE-157090-EN,1,qm,5.3,,0.0013,,,,,14.8604919,,0.0772481,-0.1946157,,,,,,,,,,0.0,0.0455002,0.3573807,0.0021729,-0.2314118,15.3584434,15.1481781
3d0008ad-9036-4cdb-8f6b-5e913318627e,Metawall® A2,'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',DE,Metawell GmbH,EPD-MET-20230325-IBC2-DE,1,qm,9.1,,0.015,,,,,,33.5,,,,3.98,,,,,,,,0.00162,0.0614,0.657,0.0,5.74e-05,38.19352,38.20002
9af3eb5b-ab01-433c-a891-7d074fbeb3f0,Metawall® B1,'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',DE,Metawell GmbH,EPD-MET-20230324-IBC1-DE,1,qm,5.9,,0.01,,,,,,29.4,,,,2.95,,,,,,,,0.00162,0.0516,0.899,0.0,9.28e-05,33.23772,33.30222
85b5304f-91bf-4884-b525-c6534476e847,Metawell® ceiling/wall panel,'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',DE,Metawell GmbH,EPD-MET-20230323-IBC1-DE,1,qm,9.05,,0.006,,,,,,33.8,,,,6.76,,,,,,,,0.00809,0.0514,1.03,0.0,0.085,41.55209,41.64949
6eb06e28-c04b-4241-a065-2f11ec26f038,Micodur - Resilient Floor Covering,'Kunststoffe' / 'Bodenbeläge' / 'Mehrschichtig modulare Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Li&Co AG,EPD-LIC-20230312-CCA1-EN,1,qm,12.94,,0.0075,,,,,,9.749,,,0.0918,0.7091022,,0.262,,,,,,0.0,0.0889,10.1618014,15.5,4.8716604,19.68728,36.5626036
ad750582-1987-46da-ac51-b309afa38169,Microporous calcium silicate thermal insulation,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Calciumsilikat','DIN EN 15804+A2' / 'ISO 14025',DE,Silca Service- und Vertriebsgesellschaft für Dämmstoffe mbH,EPD-CAL-20240411-IBC1-DE,1000,kg,,259.0,,,,,,,1403.9428177,,,,47.4328724,,,,,,,,3.5980935,9.5087731,0.0,56.6157476,0.0069742,1520.7972824,1521.0983043
c9e6023f-eee2-41e3-9178-8fcfc00ed768,Microsit®10,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Betonzusatzmittel','EN 15804+A2' / 'ISO 14025',DE,BauMineral GmbH,EPD-BauMineral-168-DE,1000,kg,,2300.0,,,,,,0.0,,34.8,60.9,,,,,,,,,,,,,,1.566,94.0,95.7
9dcb5787-a6cc-46bd-903c-c34990483499,Microsit®20,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Betonzusatzmittel','EN 15804+A2' / 'ISO 14025',DE,BauMineral GmbH,EPD-BauMineral-169-DE,1000,kg,,2300.0,,,,,,0.0,,9.14,16.3,,,,,,,,,,,,,,-1.83578,27.23,25.44
4160dc95-17a6-49c0-9a56-66d062c5c632,Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,2.4,,,,,,,,3.6364986,,,,,,,,,,,,,0.0102242,,0.0953667,0.0084281,3.731231,3.7420895
7395adfa-2a3f-43f1-be88-5d4a392968a5,Mineral wool (blowable),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,50.0,,,,,,,64.8927744,,,,,,,,,,,,,0.1937388,1.3718366,0.7647716,6.2563502,60.9473082,67.2231214
50d421e2-3a7b-4659-92a4-f20d6a52fcf0,Mineral wool (facade insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,46.25,,,,,,,66.974979,,,,,,,,,,,,,0.1972422,1.3966714,0.7788013,0.5020076,68.7997659,69.3476939
60311c13-53d4-4cee-8777-1f9c9889b770,Mineral wool (flat roof insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,145.0,,,,,,,193.4201224,,,,,,,,,,,,,0.6177132,4.374025,2.4390106,0.9132934,199.7981596,200.8508711
ac779922-219f-4730-9aef-a7da84d334c1,Mineral wool (floor insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,85.0,,,,,,,129.8128352,,,,,,,,,,,,,0.3621077,2.5640836,1.4297648,1.1908526,132.8917271,134.1687913
a5b22bbe-175d-4aef-bb19-4954e699eb8c,Mineral wool (partition walls insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,26.25,,,,,,,38.5361316,,,,,,,,,,,,,0.1120404,0.7933576,0.4423861,0.3058068,39.551899,39.8839156
d3661bd8-0107-4081-987b-4bdd5cfcb68d,Mineral wool (pitched roof insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,30.0,,,,,,,44.7118493,,,,,,,,,,,,,0.1278027,0.9049707,0.5046229,0.3762355,45.842884,46.2492456
155a3b83-ed73-4462-a4f1-69ce64e24981,Mineral wool insulation (high bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FMI Fachverband Mineralwolleindustrie e.V.,EPD-FMI-20210018-IBG1-DE,1,m3,,152.0,,,,,,,177.2815367,,,3.3187005,22.2282885,,,,,,,,,0.4609306,,3.8468993,2.5565746,204.4013692,207.1363556
f721d148-f727-4a55-b2e6-52ecb90e09be,Mineral wool insulation (low bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FMI Fachverband Mineralwolleindustrie e.V.,EPD-FMI-20210016-IBG1-DE,1,m3,,24.0,,,,,,,34.490048,,,0.5240053,4.5861455,,,,,,,,,0.0727785,,1.5170051,-0.2093139,41.3541698,41.1899825
699e3d57-72b4-402d-a0ee-cebb06f3cdf1,Mineral wool insulation (medium bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FMI Fachverband Mineralwolleindustrie e.V.,EPD-FMI-20210017-IBG1-DE,1,m3,,100.0,,,,,,,120.80119,,,2.1833556,18.5055889,,,,,,,,,0.3032438,,2.1908548,2.6365049,141.2105399,143.9842331
